"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-06-30,"10025","NY","New York","New York","New York",0,3522,-0.0033955857385399,-0.00732807215332582,-0.0421539298341039,22431
2017-06-30,"60657","IL","Chicago","Cook","Chicago",1,1885,0.00479744136460554,0.00802139037433155,-0.0421747967479675,32223
2017-06-30,"10023","NY","New York","New York","New York",2,3783,0.00132345156167284,-0.0068259385665529,-0.0707442888725129,29114
2017-06-30,"60614","IL","Chicago","Cook","Chicago",3,2125,0.00806451612903226,0.01142313184198,-0.0526081141328578,33150
2017-06-30,"79936","TX","El Paso","El Paso","El Paso",4,992,0,-0.00100704934541793,-0.0148957298907646,31486
2017-06-30,"10002","NY","New York","New York","New York",5,3641,0.00496825834943417,0.00469094922737307,-0.0552672548002076,9172
2017-06-30,"60640","IL","Chicago","Cook","Chicago",6,1612,0.00311138767890479,0.0100250626566416,-0.0242130750605327,22477
2017-06-30,"10467","NY","New York","Bronx","New York",7,1734,0.00638421358096344,0.0230088495575221,-0.0197851893725269,7339
2017-06-30,"77084","TX","Houston","Harris","Houston",8,1415,0.00141542816702052,-0.00771388499298738,-0.0328092959671907,26718
2017-06-30,"94109","CA","San Francisco","San Francisco","San Francisco",9,4443,-0.00134861766689144,-0.00179734891035722,-0.0353886235345202,9561
2017-06-30,"75070","TX","Dallas-Fort Worth","Collin","McKinney",10,1928,0.000518941359626362,-0.00258665287118469,0.00678851174934726,28948
2017-06-30,"11226","NY","New York","Kings","New York",11,2142,0.00140252454417952,-0.00833333333333333,-0.00510915002322341,10575
2017-06-30,"77494","TX","Houston","Fort Bend","Cinco Ranch",12,2146,-0.00371402042711235,-0.00417633410672854,-0.0713976633491995,31576
2017-06-30,"77449","TX","Houston","Harris","Cypress",13,1413,-0.00141342756183746,-0.0118881118881119,-0.0407331975560081,31979
2017-06-30,"11375","NY","New York","Queens","New York",14,2160,-0.00277008310249307,0.000463177396943029,-0.0335570469798658,22413
2017-06-30,"10016","NY","New York","New York","New York",15,3599,0.00306577480490524,-0.0027708506511499,-0.0541392904073587,26908
2017-06-30,"11235","NY","New York","Kings","New York",16,2226,-0.00447227191413238,-0.0163499779054353,0.005420054200542,16914
2017-06-30,"60647","IL","Chicago","Cook","Chicago",17,1797,0.00785193494111049,0.0198637911464245,0.00447177193963108,20165
2017-06-30,"37211","TN","Nashville","Davidson","Nashville",18,1527,0.00592885375494071,0.0166444740346205,0.03385240352065,20517
2017-06-30,"90250","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Hawthorne",19,2566,0.00666928207140055,0.0142292490118577,0.0334273056786146,14870
2017-06-30,"37013","TN","Nashville","Davidson","Nashville",20,1432,0.00280112044817927,0.00845070422535211,0.0354302241503977,22726
2017-06-30,"10009","NY","New York","New York","New York",21,3762,0.00561347233360064,0.00106439595529537,-0.0473537604456824,9251
2017-06-30,"60618","IL","Chicago","Cook","Chicago",22,1839,0.00382096069868996,0.00988467874794069,-0.013412017167382,20788
2017-06-30,"10029","NY","New York","New York","New York",23,3012,0.00500500500500501,0.00266311584553928,-0.0114867082376108,5782
2017-06-30,"10128","NY","New York","New York","New York",24,3334,0.0045194335643266,-0.00209518108350793,-0.0394698934024777,22879
2017-06-30,"10011","NY","New York","New York","New York",25,4200,0.00767754318618042,0.00526567735758736,-0.0998714102014573,21512
2017-06-30,"28269","NC","Charlotte","Mecklenburg","Charlotte",26,1314,0.0053557765876052,0.00766871165644172,0.0154559505409583,26177
2017-06-30,"78572","TX","McAllen","Hidalgo","Mission",27,1047,-0.0113314447592068,-0.0314523589269195,-0.0438356164383562,20099
2017-06-30,"77573","TX","Houston","Galveston","League City",28,1959,-0.00101988781234064,-0.00152905198776758,-0.0150829562594268,26004
2017-06-30,"30349","GA","Atlanta","Clayton","Riverdale",29,1095,0.00274725274725275,0.00921658986175115,0.038899430740038,23999
2017-06-30,"79912","TX","El Paso","El Paso","El Paso",30,1235,-0.00322841000807102,-0.00962309542902967,-0.0260252365930599,20964
2017-06-30,"90046","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",31,3900,0.000256476019492177,-0.00560938296787353,-0.00357690342360756,11061
2017-06-30,"94565","CA","San Francisco","Contra Costa","Pittsburg",32,2143,0.00374707259953162,0.0146780303030303,0.0587944664031621,22279
2017-06-30,"77584","TX","Houston","Brazoria","Pearland",33,1901,-0.00366876310272537,-0.00627286983795086,-0.0452034153691612,22764
2017-06-30,"10003","NY","New York","New York","New York",34,3961,0.00686324351804779,0.000252525252525253,-0.078194088899232,20669
2017-06-30,"10462","NY","New York","Bronx","New York",35,1574,-0.0217526413921691,-0.0697399527186761,-0.133736929003853,18630
2017-06-30,"10456","NY","New York","Bronx","New York",36,1838,0.0104452996151732,0.00822819528250137,0.0188470066518847,3302
2017-06-30,"60613","IL","Chicago","Cook","Chicago",37,1662,0.00180831826401447,0,-0.0551449687322342,25424
2017-06-30,"78660","TX","Austin","Travis","Pflugerville",38,1644,-0.00060790273556231,-0.00060790273556231,-0.00844390832328106,23295
2017-06-30,"75052","TX","Dallas-Fort Worth","Dallas","Grand Prairie",39,1541,0.00129954515919428,0.000649350649350649,0.0412162162162162,25195
2017-06-30,"20009","DC","Washington","District of Columbia","Washington",40,2823,0.00677603423680456,0.0180310133429499,0.040929203539823,15939
2017-06-30,"20002","DC","Washington","District of Columbia","Washington",41,2709,0.00519480519480519,0.0161290322580645,0.0590304925723221,18635
2017-06-30,"21234","MD","Baltimore","Baltimore","Parkville",42,1609,0.00124455507156192,0.005625,0.010678391959799,21952
2017-06-30,"63376","MO","St. Louis","Saint Charles","Saint Peters",43,1434,0.00209643605870021,0.0119971771347918,0.0170212765957447,27607
2017-06-30,"77036","TX","Houston","Harris","Houston",44,1266,-0.00627943485086342,-0.0132501948558067,-0.0276497695852535,10564
2017-06-30,"30044","GA","Atlanta","Gwinnett","Lawrenceville",45,1324,0.00684410646387833,0.0161166538756715,0.0359937402190923,23914
2017-06-30,"10463","NY","New York","Bronx","New York",46,1972,0.00203252032520325,0.0025419420437214,0.0389884088514226,7488
2017-06-30,"60629","IL","Chicago","Cook","Chicago",47,1435,0.00701754385964912,0.0191761363636364,0.00560616678346181,20840
2017-06-30,"60625","IL","Chicago","Cook","Chicago",48,1616,0.00810979413599501,0.012531328320802,-0.0241545893719807,16819
2017-06-30,"11206","NY","New York","Kings","New York",49,2608,-0.000766283524904215,-0.0132425274309497,-0.00458015267175573,8597
2017-06-30,"11230","NY","New York","Kings","New York",50,2252,-0.00705467372134039,-0.023417172593235,0.015787099684258,11784
2017-06-30,"11209","NY","New York","Kings","New York",51,2263,0,-0.00264433671220802,0.0102678571428571,15498
2017-06-30,"11201","NY","New York","Kings","New York",52,2911,0.0142857142857143,0.0253610426206411,-0.00205690778196778,20358
2017-06-30,"78613","TX","Austin","Williamson","Cedar Park",53,1727,0.00115942028985507,0.00523864959254948,-0.0231900452488688,23738
2017-06-30,"11212","NY","New York","Kings","New York",54,2149,-0.00693160813308688,-0.0258386219401632,0.00939408172851104,5959
2017-06-30,"37042","TN","Clarksville","Montgomery","Clarksville",55,934,0.00322234156820623,0.00972972972972973,0.00214592274678112,26334
2017-06-30,"75287","TX","Dallas-Fort Worth","Dallas","Dallas",56,1990,0.00251889168765743,0.00861632032437912,-0.00350525788683025,6766
2017-06-30,"10024","NY","New York","New York","New York",57,4012,0.00224831376467649,-0.00693069306930693,-0.0854798267608844,19284
2017-06-30,"77479","TX","Houston","Fort Bend","Sugar Land",58,2332,-0.00171232876712329,-0.0143702451394759,-0.066453162530024,26606
2017-06-30,"77429","TX","Houston","Harris","Cypress",59,1722,-0.00519930675909879,-0.0126146788990826,-0.0538461538461538,25894
2017-06-30,"85032","AZ","Phoenix","Maricopa","Phoenix",60,1334,0.0052750565184627,0.013677811550152,0.0269438029253272,21569
2017-06-30,"78130","TX","San Antonio","Comal","New Braunfels",61,1471,0.00684462696783025,0.0144827586206897,0.0215277777777778,21793
2017-06-30,"11214","NY","New York","Kings","New York",62,2217,0,-0.000450856627592426,0.0202485043718362,12009
2017-06-30,"77077","TX","Houston","Harris","Houston",63,2012,-0.0069101678183613,-0.00886699507389163,-0.0350119904076739,12495
2017-06-30,"78521","TX","Brownsville","Cameron","Brownsville",64,887,0.0125570776255708,0.0301974448315912,-0.00448933782267116,21381
2017-06-30,"30043","GA","Atlanta","Gwinnett","Lawrenceville",65,1463,0.00342935528120713,0.0061898211829436,0.0266666666666667,24460
2017-06-30,"30096","GA","Atlanta","Gwinnett","Duluth",66,1401,0.00214592274678112,0.00214592274678112,0.0271260997067449,15440
2017-06-30,"23464","VA","Virginia Beach","Virginia Beach City","Virginia Beach",67,1544,-0.00193923723335488,-0.000647249190938511,0.00717547292889759,24717
2017-06-30,"94501","CA","San Francisco","Alameda","Alameda",68,3243,0.0124882922260381,0.021095717884131,-0.036541889483066,15142
2017-06-30,"07030","NJ","New York","Hudson","Hoboken",69,2856,0.00740740740740741,0.00883080183680678,-0.0249231819733698,22302
2017-06-30,"60619","IL","Chicago","Cook","Chicago",70,1348,0.00372300819061802,0.00973782771535581,0.00447093889716841,16391
2017-06-30,"73099","OK","Oklahoma City","Canadian","Yukon",71,1217,0.00329760923330585,0.00247116968698517,-0.0439905734485467,25756
2017-06-30,"11229","NY","New York","Kings","New York",72,2247,-0.0101321585903084,-0.0276936391172653,0.0293174530462666,15464
2017-06-30,"94110","CA","San Francisco","San Francisco","San Francisco",73,4562,-0.00327725584443959,-0.0134083044982699,-0.0525441329179647,13459
2017-06-30,"28277","NC","Charlotte","Mecklenburg","Charlotte",74,1879,-0.000531914893617021,0.00804721030042918,0.038121546961326,23885
2017-06-30,"75243","TX","Dallas-Fort Worth","Dallas","Dallas",75,1459,0.00274914089347079,0.0082930200414651,0.0488856937455068,11294
2017-06-30,"90034","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",76,3478,0.00172811059907834,-0.00143554407120299,0.00404157043879908,8210
2017-06-30,"33160","FL","Miami-Fort Lauderdale","Miami-Dade","Sunny Isles Beach",77,2200,0.00136549840691853,-0.0031717263253285,-0.0732940185341196,47681
2017-06-30,"33139","FL","Miami-Fort Lauderdale","Miami-Dade","Miami Beach",78,2087,-0.00855106888361045,-0.0197275716298732,-0.10197934595525,33098
2017-06-30,"44107","OH","Cleveland","Cuyahoga","Lakewood",79,1210,0,-0.00411522633744856,-0.0057518488085456,15230
2017-06-30,"77379","TX","Houston","Harris","Tomball",80,1776,-0.00392596747055524,-0.0105849582172702,-0.0637849235635213,25036
2017-06-30,"11377","NY","New York","Queens","New York",81,2256,0.0022212350066637,0.00714285714285714,-0.0404083368779243,11766
2017-06-30,"90044","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",82,2321,0.0113289760348584,0.0426774483378257,0.134408602150538,13556
2017-06-30,"33411","FL","Miami-Fort Lauderdale","Palm Beach","Royal Palm Beach",83,1914,0.00156985871271586,0.00104602510460251,0.0224358974358974,30491
2017-06-30,"11234","NY","New York","Kings","New York",84,2245,-0.0114487010127697,-0.032744506678156,0.0359944623904015,21215
2017-06-30,"90650","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Norwalk",85,2321,0.00389273356401384,0.0211174659040915,0.0676172953081877,22058
2017-06-30,"90805","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Long Beach",86,2242,0.00583221175414984,0.0274977085242896,0.0909975669099757,15492
2017-06-30,"11207","NY","New York","Kings","New York",87,2240,-0.00444444444444444,-0.0101634997790544,-0.00797165633303809,12430
2017-06-30,"75067","TX","Dallas-Fort Worth","Denton","Lewisville",88,1637,0.00306372549019608,0.0117428924598269,0.0111179740580605,12128
2017-06-30,"60617","IL","Chicago","Cook","Chicago",89,1316,0.00611620795107034,0.00842911877394636,-0.000759301442672741,20708
2017-06-30,"10019","NY","New York","New York","New York",90,3793,0.0023784355179704,-0.00732792462706098,-0.0484194681384847,20659
2017-06-30,"44035","OH","Cleveland","Lorain","Elyria",91,839,0.00841346153846154,0.0219244823386114,0.00358851674641148,21011
2017-06-30,"23462","VA","Virginia Beach","Virginia Beach City","Virginia Beach",92,1289,-0.000775193798449612,-0.000775193798449612,-0.00846153846153846,21944
2017-06-30,"19143","PA","Philadelphia","Philadelphia","Philadelphia",93,1078,0.00465983224603914,0.00747663551401869,0.0641658440276407,23038
2017-06-30,"48197","MI","Ann Arbor","Washtenaw","Ypsilanti",94,1558,-0.0107936507936508,-0.00510855683269476,0.0834492350486787,16821
2017-06-30,"78704","TX","Austin","Travis","Austin",95,2200,-0.00136177939173854,0.00273473108477666,0.0204081632653061,14057
2017-06-30,"92683","CA","Los Angeles-Long Beach-Anaheim","Orange","Westminster",96,2780,0.00651701665459812,0.0183150183150183,0.0408086858854362,18098
2017-06-30,"08701","NJ","New York","Ocean","Lakewood Township",97,1911,0.00367647058823529,0.0154091392136026,0.054635761589404,21467
2017-06-30,"85710","AZ","Tucson","Pima","Tucson",98,1103,0.0119266055045872,0.0279589934762349,0.0376293508936971,17105
2017-06-30,"11355","NY","New York","Queens","New York",99,2240,0.000446627958910228,0,-0.0201224846894138,13892
2017-06-30,"78666","TX","Austin","Hays","San Marcos",100,1434,-0.00139275766016713,0.000697836706210747,0.00773014757554462,11752
2017-06-30,"66062","KS","Kansas City","Johnson","Olathe",101,1731,0.00115673799884326,-0.00517241379310345,0.00756693830034924,23670
2017-06-30,"78745","TX","Austin","Travis","Austin",102,1654,0,0.00181708055723804,-0.00541190619362598,17310
2017-06-30,"95630","CA","Sacramento","Sacramento","Folsom",103,2232,0.00359712230215827,0.0122448979591837,0.0618458610846813,22060
2017-06-30,"91910","CA","San Diego","San Diego","Chula Vista",104,2357,0.00726495726495726,0.0181425485961123,0.0324134910205869,16348
2017-06-30,"90026","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",105,2962,0.00543109300746775,0.00748299319727891,0.0571020699500357,9662
2017-06-30,"10314","NY","New York","Richmond","New York",106,2093,0.00673400673400673,-0.0173708920187793,0.0106228874939643,24931
2017-06-30,"87111","NM","Albuquerque","Bernalillo","Albuquerque",107,1316,-0.000759301442672741,-0.0105263157894737,-0.0193740685543964,18848
2017-06-30,"94558","CA","Napa","Napa","Napa",108,2601,0.00463499420625724,0.00502318392581144,-0.0173781639591991,16674
2017-06-30,"11215","NY","New York","Kings","New York",109,2671,0.00413533834586466,0.00112443778110945,-0.0172921265636497,19588
2017-06-30,"98052","WA","Seattle","King","Redmond",110,2629,0.00689391037916507,0.0213675213675214,0.0403640680648991,19679
2017-06-30,"30024","GA","Atlanta","Gwinnett","Suwanee",111,1851,0.00871934604904632,0.0114754098360656,-0.00430338891877353,22770
2017-06-30,"32210","FL","Jacksonville","Duval","Jacksonville",112,1018,0.00196850393700787,0.00692383778437191,0.0200400801603206,19993
2017-06-30,"06010","CT","Hartford","Hartford","Bristol",113,1446,-0.0176630434782609,-0.036,-0.0417495029821074,19875
2017-06-30,"11221","NY","New York","Kings","New York",114,2456,-0.000407000407000407,-0.00486223662884927,-0.00927793465106898,13736
2017-06-30,"33025","FL","Miami-Fort Lauderdale","Broward","Miramar",115,1637,0.000611246943765281,0,-0.0066747572815534,25052
2017-06-30,"60610","IL","Chicago","Cook","Chicago",116,1845,0.0131795716639209,0.0227272727272727,-0.0615462868769074,28342
2017-06-30,"30281","GA","Atlanta","Henry","Stockbridge",117,1167,0.0077720207253886,0.011265164644714,0.0165505226480836,20746
2017-06-30,"89108","NV","Las Vegas","Clark","Las Vegas",118,1116,0.00631199278629396,0.0127041742286751,0.0391061452513966,19609
2017-06-30,"78240","TX","San Antonio","Bexar","San Antonio",119,1338,0.00149700598802395,0.00375093773443361,0.0136363636363636,12119
2017-06-30,"85225","AZ","Phoenix","Maricopa","Chandler",120,1314,0.0053557765876052,0.00844205679201842,0.0233644859813084,20097
2017-06-30,"77433","TX","Houston","Harris","Cypress",121,1716,-0.0075187969924812,-0.0171821305841924,-0.0803858520900322,24955
2017-06-30,"02169","MA","Boston","Norfolk","Quincy",122,2252,-0.00221533008418254,-0.00177304964539007,0.0135013501350135,14937
2017-06-30,"33009","FL","Miami-Fort Lauderdale","Broward","Hallandale",123,1608,0.0012453300124533,0.00249376558603491,-0.0439952437574316,35649
2017-06-30,"15601","PA","Pittsburgh","Westmoreland","Greensburg",124,916,-0.00972972972972973,-0.0458333333333333,-0.158861340679523,19320
2017-06-30,"93722","CA","Fresno","Fresno","Fresno",125,1297,-0.00153964588144727,-0.000770416024653313,0.0293650793650794,20328
2017-06-30,"48180","MI","Detroit","Wayne","Taylor",126,963,0.0104931794333683,0.0179704016913319,0.044468546637744,21805
2017-06-30,"78245","TX","San Antonio","Bexar","San Antonio",127,1273,0.00632411067193676,0.011119936457506,0.0200320512820513,20552
2017-06-30,"17603","PA","Lancaster","Lancaster","Lancaster",128,1143,0.00175284837861525,0.0178094390026714,0.0334538878842676,19093
2017-06-30,"95608","CA","Sacramento","Sacramento","Carmichael",129,1737,0.0104712041884817,0.0181711606096131,0.0451263537906137,18370
2017-06-30,"85308","AZ","Phoenix","Maricopa","Glendale",130,1426,0.00351864883884588,0.00848656294200849,0.0192994996426019,21852
2017-06-30,"94533","CA","Vallejo","Solano","Fairfield",131,1901,0.0133262260127932,0.0354030501089325,0.0758347481607244,18092
2017-06-30,"60611","IL","Chicago","Cook","Chicago",132,1922,0.0180084745762712,0.0207116303770579,-0.0851975249881009,30332
2017-06-30,"43055","OH","Columbus","Licking","Newark",133,819,-0.00121951219512195,-0.0168067226890756,-0.0575373993095512,20737
2017-06-30,"14850","NY","Ithaca","Tompkins","Ithaca",134,1683,0.0169184290030211,0.0466417910447761,-0.0502257336343115,12458
2017-06-30,"87114","NM","Albuquerque","Bernalillo","Albuquerque",135,1244,-0.00160513643659711,-0.00320512820512821,-0.0273651290070367,20745
2017-06-30,"33024","FL","Miami-Fort Lauderdale","Broward","Pembroke Pines",136,1750,0.00229095074455899,0.00344036697247706,0,25540
2017-06-30,"80013","CO","Denver","Arapahoe","Aurora",137,1821,0.00441257584114727,0.00886426592797784,-0.011400651465798,23726
2017-06-30,"20906","MD","Washington","Montgomery","Silver Spring",138,1932,0.0015552099533437,-0.00206611570247934,-0.0267002518891688,22463
2017-06-30,"37075","TN","Nashville","Sumner","Hendersonville",139,1694,-0.00235571260306243,-0.00352941176470588,0.0161967606478704,22651
2017-06-30,"11211","NY","New York","Kings","New York",140,2983,0.00505390835579515,0.0105013550135501,0.0286206896551724,12520
2017-06-30,"90066","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",141,4145,0.00338900992495764,-0.00360576923076923,0.00851581508515815,13004
2017-06-30,"11373","NY","New York","Queens","New York",142,2217,0.00316742081447964,0.00635497049477985,-0.0323003055434308,12665
2017-06-30,"11385","NY","New York","Queens","New York",143,2215,0.00636074511585643,0.00317028985507246,-0.0415404586758979,14235
2017-06-30,"85281","AZ","Phoenix","Maricopa","Tempe",144,1309,0.00383435582822086,0.00537634408602151,0.0131578947368421,13165
2017-06-30,"44060","OH","Cleveland","Lake","Mentor",145,1333,-0.00149812734082397,0.00225563909774436,0.00452147701582517,24789
2017-06-30,"43081","OH","Columbus","Franklin","Westerville",146,1497,0.00808080808080808,0.0211459754433834,0.0288659793814433,20728
2017-06-30,"78577","TX","McAllen","Hidalgo","Pharr",147,939,-0.00106382978723404,0.0140388768898488,0.0173347778981582,16099
2017-06-30,"28027","NC","Charlotte","Cabarrus","Concord",148,1366,0.00589101620029455,0.0118518518518519,0.0171258376768429,21475
2017-06-30,"85364","AZ","Yuma","Yuma","Yuma",149,858,0.00116686114352392,0,-0.00116414435389988,17689
2017-06-30,"08753","NJ","New York","Ocean","Toms River",150,1930,0.00364014560582423,0.0179324894514768,0.065121412803532,24423
2017-06-30,"92677","CA","Los Angeles-Long Beach-Anaheim","Orange","Laguna Niguel",151,3369,0.00267857142857143,0.0117117117117117,0.0417439703153989,24318
2017-06-30,"91709","CA","Riverside","San Bernardino","Chino Hills",152,3031,0.00564034505640345,0.017455521987244,0.0871592539454806,21205
2017-06-30,"65807","MO","Springfield","Greene","Springfield",153,822,-0.0072463768115942,-0.0143884892086331,0,16903
2017-06-30,"60620","IL","Chicago","Cook","Chicago",154,1365,0.00515463917525773,0.0148698884758364,0.015625,16391
2017-06-30,"75034","TX","Dallas-Fort Worth","Collin","Frisco",155,2517,-0.00158667195557319,-0.00395726157499011,-0.0244186046511628,16997
2017-06-30,"10028","NY","New York","New York","New York",156,3412,0.00559976422045388,0.00235017626321974,-0.0490523968784838,17986
2017-06-30,"60634","IL","Chicago","Cook","Chicago",157,1798,0.00390843104410944,0.015819209039548,0.0198525241066364,20380
2017-06-30,"95823","CA","Sacramento","Sacramento","Sacramento",158,1438,0.00069589422407794,0.00489168413696716,0.0367700072098053,16523
2017-06-30,"92804","CA","Los Angeles-Long Beach-Anaheim","Orange","Anaheim",159,2579,0.00860383261634728,0.0181602842479274,0.0353271778402248,14537
2017-06-30,"27410","NC",,"Guilford","Greensboro",160,1368,0.0125832716506292,0.0193740685543964,0.00662251655629139,19349
2017-06-30,"06902","CT","Stamford","Fairfield","Stamford",161,2275,0.0035288928098809,0.00708277999114653,-0.0125868055555556,15541
2017-06-30,"43123","OH","Columbus","Franklin","Grove City",162,1341,0.00524737631184408,0.0151400454201363,0.0283742331288344,21877
2017-06-30,"20011","DC","Washington","District of Columbia","Washington",163,2649,0.0106829454406715,0.0259488768396592,0.0295375048581422,17062
2017-06-30,"60016","IL","Chicago","Cook","Des Plaines",164,1646,0.00365853658536585,0.0129230769230769,0.0129230769230769,22451
2017-06-30,"92109","CA","San Diego","San Diego","San Diego",165,2979,0.0125764785859959,0.0336571825121443,0.0336571825121443,15185
2017-06-30,"45011","OH","Cincinnati","Butler","Hamilton",166,1438,-0.00484429065743945,-0.0137174211248285,0.00489168413696716,22399
2017-06-30,"60628","IL","Chicago","Cook","Chicago",167,1306,0.00307219662058372,0.0061633281972265,-0.00533130236100533,20599
2017-06-30,"90019","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",168,3259,0.00431432973805855,0.0058641975308642,0.0612178443503745,9749
2017-06-30,"91911","CA","San Diego","San Diego","Chula Vista",169,2259,0.00534045393858478,0.0175675675675676,0.0357634112792297,15285
2017-06-30,"44256","OH","Cleveland","Medina","Medina",170,1555,0.0123697916666667,0.00647249190938511,-0.0383426097711812,21336
2017-06-30,"76028","TX","Dallas-Fort Worth","Johnson","Burleson",171,1526,0.00659630606860158,0.00792602377807133,0.0338753387533875,21510
2017-06-30,"02148","MA","Boston","Middlesex","Malden",172,2279,0.0039647577092511,0.00308098591549296,0.0444546287809349,13808
2017-06-30,"75228","TX","Dallas-Fort Worth","Dallas","Dallas",173,1354,0.00296296296296296,0.0104477611940299,0.0431432973805855,15266
2017-06-30,"89121","NV","Las Vegas","Clark","Las Vegas",174,1152,0.00348432055749129,0.00699300699300699,0.0123022847100176,17072
2017-06-30,"33647","FL","Tampa","Hillsborough","Tampa",175,1709,-0.00116890707188778,-0.00927536231884058,-0.0155529953917051,21093
2017-06-30,"89117","NV","Las Vegas","Clark","Las Vegas",176,1394,0,-0.00143266475644699,0.00577200577200577,18754
2017-06-30,"47906","IN","Lafayette-West Lafayette","Tippecanoe","West Lafayette",177,1309,-0.00380517503805175,-0.0187406296851574,0.0218579234972678,12810
2017-06-30,"92345","CA","Riverside","San Bernardino","Hesperia",178,1287,0.00390015600624025,0.0165876777251185,0.0437956204379562,21581
2017-06-30,"43130","OH","Columbus","Fairfield","Lancaster",179,1029,0.0117994100294985,-0.0171919770773639,-0.0941901408450704,19283
2017-06-30,"11236","NY","New York","Kings","New York",180,2155,-0.0046189376443418,-0.0186703096539162,0.027658559847401,15967
2017-06-30,"28314","NC","Fayetteville","Cumberland","Fayetteville",181,801,-0.00496894409937888,-0.0135467980295567,-0.039568345323741,10276
2017-06-30,"40475","KY","Richmond","Madison","Richmond",182,1098,-0.00453309156844968,-0.00453309156844968,0.0271281571562208,16410
2017-06-30,"94536","CA","San Francisco","Alameda","Fremont",183,3085,0.00357839947950553,0.00685378590078329,-0.00899453902987472,19008
2017-06-30,"92503","CA","Riverside","Riverside","Riverside",184,1837,0.00327689787001638,0.0149171270718232,0.0467236467236467,19527
2017-06-30,"65203","MO","Columbia","Boone","Columbia",185,1284,-0.0031055900621118,-0.00925925925925926,-0.0374812593703148,19651
2017-06-30,"19111","PA","Philadelphia","Philadelphia","Philadelphia",186,1229,0.00572831423895254,0.011522633744856,-0.0315208825847124,17154
2017-06-30,"92126","CA","San Diego","San Diego","San Diego",187,2461,0.00819336337566571,0.0161023947151115,0.0279866332497911,19523
2017-06-30,"77450","TX","Houston","Fort Bend","Cinco Ranch",188,1844,-0.00216450216450216,-0.00216450216450216,-0.0543589743589744,20328
2017-06-30,"27406","NC",,"Guilford","Greensboro",189,892,0.00224719101123596,0.0045045045045045,0.0194285714285714,21855
2017-06-30,"91730","CA","Riverside","San Bernardino","Rancho Cucamonga",190,2043,0.00888888888888889,0.0235470941883768,0.0520082389289392,15890
2017-06-30,"90201","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Bell",191,2303,0.00304878048780488,0.0154320987654321,0.0951022349025202,8169
2017-06-30,"97229","OR","Portland","Washington","Cedar Mill",192,2344,0.000426803243704652,-0.0072003388394748,-0.0134680134680135,20715
2017-06-30,"29732","SC","Charlotte","York","Rock Hill",193,1291,0.0173364854215918,0.0538775510204082,0.00938232994526974,19615
2017-06-30,"27610","NC","Raleigh","Wake","Raleigh",194,1240,0.00323624595469256,0.0122448979591837,0.0231023102310231,21172
2017-06-30,"76244","TX","Dallas-Fort Worth","Tarrant","Fort Worth",195,1753,0.0028604118993135,0.00458452722063037,0.0127094165222415,20158
2017-06-30,"98103","WA","Seattle","King","Seattle",196,2664,0.0110056925996205,0.0329585110507949,0.0277777777777778,17641
2017-06-30,"10457","NY","New York","Bronx","New York",197,1743,0.00172413793103448,-0.00853242320819113,-0.0278862242052426,3309
2017-06-30,"21740","MD","Hagerstown","Washington","Hagerstown",198,1093,-0.00545950864422202,-0.0072661217075386,-0.0214861235452104,19870
2017-06-30,"77095","TX","Houston","Harris","Houston",199,1672,-0.00298151460942159,-0.00476190476190476,-0.0346420323325635,20394
2017-06-30,"32822","FL","Orlando","Orange","Orlando",200,1195,0.000837520938023451,0.00843881856540084,0.0409407665505226,16095
2017-06-30,"22191","VA","Washington","Prince William","Woodbridge",201,1799,-0.00111049416990561,-0.00166481687014428,-0.00990643918547056,17422
2017-06-30,"90280","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","South Gate",202,2272,0.00709219858156028,0.026660641662901,0.102377486656963,14310
2017-06-30,"60626","IL","Chicago","Cook","Chicago",203,1455,0.00344827586206897,0.0132311977715877,-0.0427631578947368,15085
2017-06-30,"92592","CA","Riverside","Riverside","Temecula",204,2234,0.00224315836698071,0.00721370604147881,0.0532767562470533,23429
2017-06-30,"87120","NM","Albuquerque","Bernalillo","Albuquerque",205,1204,-0.00165837479270315,-0.00413564929693962,-0.0139230139230139,21586
2017-06-30,"98012","WA","Seattle","Snohomish","Bothell",206,2342,0.00601374570446736,0.020924149956408,0.0455357142857143,20473
2017-06-30,"10027","NY","New York","New York","New York",207,3223,0.00248833592534992,0.00404984423676012,-0.0233333333333333,6112
2017-06-30,"90004","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",208,3563,0.000842696629213483,0.00735086231269437,0.0442555685814771,6495
2017-06-30,"92336","CA","Riverside","San Bernardino","Fontana",209,2176,0.000919963201471941,0.00230308613542146,0.0342205323193916,23473
